country_code,country_name,year,pfm_inst,digital_inst,hrms_inst,justice_inst,political_inst,social_inst,integrity_inst,transparency_inst,env_inst,gdppc,govdebt,cgdppc,region,income,lending
GHA,Ghana,2006,0.45479,0.3333333,0.5926009,NA,0.5260496,0.6717266,0.3235368,NA,NA,3857.86154847605,NA,1184.52735767503,Sub-Saharan Africa,Lower middle income,IDA
GIN,Guinea,2006,NA,0.1111111,0.3159195,NA,0.4232047,0.469216,0.0312629,NA,NA,2478.61319510726,NA,645.472001923653,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2006,NA,0.1111111,0.3944898,NA,0.3883858,0.3711569,0.384627,NA,NA,2564.68653970519,NA,636.596026908866,Sub-Saharan Africa,Low income,IDA
GNB,Guinea-Bissau,2006,NA,0.2222222,0.3827945,NA,0.4116156,0.5067287,0.13974520000000001,NA,NA,2007.98009416999,NA,597.257151722046,Sub-Saharan Africa,Low income,IDA
GNQ,Equatorial Guinea,2006,NA,0,0.2917491,NA,0.3426428,0.3780976,0.083967,NA,NA,32251.7680082519,NA,10521.9996774827,Sub-Saharan Africa,Upper middle income,IBRD
GRC,Greece,2006,NA,0.2222222,0.7271849,NA,0.5942606,0.6918594,0.61992100000000006,NA,NA,40483.1568120089,128.677320401239,23220.5324390846,Europe & Central Asia,High income,Not classified
GRD,Grenada,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,13602.6854098528,NA,7808.24358323434,Latin America & Caribbean,Upper middle income,Blend
GTM,Guatemala,2006,0.4971416,0.3333333,0.3673819,NA,0.4625781,0.594719,0.232153,NA,NA,9389.2652981631,22.2347729614565,3388.14993375257,Latin America & Caribbean,Upper middle income,IBRD
GUY,Guyana,2006,NA,0.4444444,0.5115024,NA,0.5812691,NA,0.3451715,NA,NA,8702.33105302837,NA,4076.77981715707,Latin America & Caribbean,Upper middle income,IDA
HKG,"Hong Kong SAR, China",2006,NA,0.3333333,0.7695304,NA,NA,NA,0.8046519,NA,NA,50981.7608155493,NA,34458.0396412134,East Asia & Pacific,High income,Not classified
HND,Honduras,2006,0.4084701,0.6666667,0.4934668,NA,0.4379093,0.5715603,0.1962976,NA,NA,5263.15029099578,NA,2056.53491469231,Latin America & Caribbean,Lower middle income,IDA
HRV,Croatia,2006,0.4551399,0.2222222,0.5526235,NA,0.5458297,0.6413842,0.5005988,NA,NA,29041.0719309543,43.3958612455189,12105.053757832,Europe & Central Asia,High income,IBRD
HTI,Haiti,2006,NA,0.2222222,0.3575384,NA,0.4585559,0.5588873,0.2044471,NA,NA,3164.82372941453,NA,1305.03813815611,Latin America & Caribbean,Lower middle income,IDA
HUN,Hungary,2006,NA,0.6666667,0.7664105,NA,0.5528206,0.6088709,0.5932115,NA,NA,28992.2988693565,68.384987904701,11741.9476769178,Europe & Central Asia,High income,Not classified
IDN,Indonesia,2006,0.4472054,0.1111111,0.5126103,NA,0.5244994,0.6240896,0.2717097,NA,NA,7434.48785352221,NA,2244.08022270233,East Asia & Pacific,Lower middle income,IBRD
IND,India,2006,0.5677286,0.4444444,0.5721924,NA,0.5252647,0.6247096,0.4082223,NA,NA,4129.77837009239,59.6667302762217,1008.23275343783,South Asia,Lower middle income,IBRD
IRL,Ireland,2006,NA,0.6666667,0.7862003,NA,0.5554111,0.6388564,0.8172303,NA,NA,65171.5035288689,27.0394732170716,51710.362231689,Europe & Central Asia,High income,Not classified
IRN,"Iran, Islamic Rep.",2006,NA,0.3333333,0.4420344,NA,0.439496,0.3864353,0.2800502,NA,NA,13416.8415056781,NA,4778.79345868067,Middle East & North Africa,Lower middle income,IBRD
IRQ,Iraq,2006,NA,0.1111111,0.2664415,NA,0.5067853,0.5436641,0.2079638,NA,NA,10568.9137652953,NA,3471.98744698568,Middle East & North Africa,Upper middle income,IBRD
ISL,Iceland,2006,NA,0.6666667,0.7190468,NA,0.594493,0.6514183,0.9182608,NA,NA,57465.4693338421,86.9818396994222,50731.6906881712,Europe & Central Asia,High income,Not classified
ISR,Israel,2006,NA,0.4444444,0.675941,NA,0.5436168,NA,0.7354263,NA,NA,34516.2772045527,NA,30599.2172149639,Middle East & North Africa,High income,Not classified
ITA,Italy,2006,NA,0.8888889,0.7567352,NA,0.6065081,0.7127554,0.7144595,NA,NA,52534.4225925538,NA,34022.1190389231,Europe & Central Asia,High income,Not classified
JAM,Jamaica,2006,NA,0.4444444,0.6587628,NA,0.6027169,0.6585957,0.6926854,NA,NA,10359.3160527934,117.698811478754,5363.82690314058,Latin America & Caribbean,Upper middle income,IBRD
JOR,Jordan,2006,0.5386989,0.3333333,0.454078,NA,0.5979156,0.4324884,0.484314,NA,NA,9977.75919497734,72.6249133521929,4209.86864014361,Middle East & North Africa,Upper middle income,IBRD
JPN,Japan,2006,NA,0.5555556,0.7955795,NA,0.5535335,0.631844,0.7790924,NA,NA,41622.0003874483,128.599667918729,33531.5185630775,East Asia & Pacific,High income,Not classified
KAZ,Kazakhstan,2006,0.4624905,0.4444444,0.4886992,NA,0.4359447,0.4907832,0.0997362,NA,NA,22574.3429577665,NA,7450.39687062615,Europe & Central Asia,Upper middle income,IBRD
KEN,Kenya,2006,0.5172096,0.2222222,0.5096025,NA,0.6520478,0.6325648,0.2405741,NA,NA,3970.73349887685,NA,1263.54164666211,Sub-Saharan Africa,Lower middle income,Blend
KGZ,Kyrgyz Republic,2006,NA,0.1111111,0.450308,NA,0.4369543,0.5383853,0.107378,NA,NA,4240.17017797554,NA,837.138026647346,Europe & Central Asia,Lower middle income,IDA
KHM,Cambodia,2006,NA,0,0.2997942,NA,0.3884123,0.5264367,0.0447078,NA,NA,3041.10471220153,NA,947.065220050691,East Asia & Pacific,Lower middle income,IDA
KIR,Kiribati,2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,2264.16062462478,NA,1419.38693237616,East Asia & Pacific,Lower middle income,IDA
KNA,St. Kitts and Nevis,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,23271.6542739751,84.6590647845878,16457.8622372067,Latin America & Caribbean,High income,IBRD
KOR,"Korea, Rep.",2006,0.7827474,0.4444444,0.8278389,NA,0.6787757,0.6769174,0.7387666,NA,NA,32795.1568589182,NA,22196.2077459266,East Asia & Pacific,High income,Not classified
KWT,Kuwait,2006,NA,0.2222222,0.51821,NA,0.4349962,0.4580851,0.4156612,NA,NA,79121.5578882189,NA,41137.9697079252,Middle East & North Africa,High income,Not classified
LAO,Lao PDR,2006,NA,0,0.436697,NA,0.4191727,0.3702886,0.2515909,NA,NA,3881.53736632657,NA,1228.08927619923,East Asia & Pacific,Lower middle income,IDA
LBN,Lebanon,2006,NA,0.5555556,0.4107937,NA,0.4372404,0.5992072,0.2666663,NA,NA,13003.680803908,NA,6696.37428200596,Middle East & North Africa,Lower middle income,IBRD
LBR,Liberia,2006,NA,0,0.4032238,NA,0.6489419,0.7108856,0.2418903,NA,NA,1364.60347323709,NA,551.377446611852,Sub-Saharan Africa,Low income,IDA
LBY,Libya,2006,NA,0.1111111,0.3861509,NA,0.3707944,0.3348119,0.1918038,NA,NA,21539.6274538208,NA,13176.7758911904,Middle East & North Africa,Upper middle income,IBRD
LCA,St. Lucia,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,20550.8837088088,47.1957374440562,10045.6680952106,Latin America & Caribbean,Upper middle income,Blend
LKA,Sri Lanka,2006,0.5092762,0.3333333,0.4929325,NA,0.4224589,0.4673728,0.4431034,NA,NA,7970.66491021045,88.6994841221229,2427.79314044729,South Asia,Lower middle income,IBRD
LSO,Lesotho,2006,NA,0.2222222,0.4675997,NA,0.524714,0.5906386,0.4006222,NA,NA,2381.02024562073,NA,893.750686627156,Sub-Saharan Africa,Lower middle income,IDA
LTU,Lithuania,2006,NA,0.5555556,0.730714,NA,0.5822122,0.6101499,0.7602742,NA,NA,26129.3388315934,20.8698280479245,10577.214234025,Europe & Central Asia,High income,Not classified
LUX,Luxembourg,2006,NA,0.5555556,0.8814852,NA,0.623345,NA,0.924758,NA,NA,129597.274947635,NA,105614.179863952,Europe & Central Asia,High income,Not classified
LVA,Latvia,2006,NA,0.4444444,0.8013874,NA,0.5281421,0.6260631,0.7403139,NA,NA,26431.8996166417,NA,11507.4646780972,Europe & Central Asia,High income,Not classified
MAC,"Macao SAR, China",2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,93724.9504784505,NA,53221.6129284219,East Asia & Pacific,High income,Not classified
MAR,Morocco,2006,0.2055773,0.1111111,0.4963608,NA,0.6424767,0.5080035,0.4061713,NA,NA,6488.673828125,49.5746100609743,2489.99291992188,Middle East & North Africa,Lower middle income,IBRD
MCO,Monaco,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,140615.178788026,Europe & Central Asia,High income,Not classified
MDA,Moldova,2006,NA,0.3333333,0.5297184,NA,0.5275185,0.524241,0.2135049,NA,NA,8577.02858037286,29.1792912365375,2017.17730062908,Europe & Central Asia,Upper middle income,IBRD
MDG,Madagascar,2006,NA,0.5555556,0.4435385,NA,0.4078944,0.5487551,0.3092126,NA,NA,1692.75470716424,NA,461.540337897729,Sub-Saharan Africa,Low income,IDA
MDV,Maldives,2006,NA,0.2222222,0.4427742,NA,0.5195163,0.4925489,0.3120705,NA,NA,16728.0584966439,29.5408843071306,8620.77452138445,South Asia,Upper middle income,IDA
MEX,Mexico,2006,0.5363438,0.2222222,0.4369203,NA,0.5642438,0.6111386,0.3920063,NA,NA,20965.8256113323,NA,9813.8280424425,Latin America & Caribbean,Upper middle income,IBRD
MHL,Marshall Islands,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,4075.57643171964,NA,3285.12078781351,East Asia & Pacific,Upper middle income,IDA
MKD,North Macedonia,2006,NA,0.6666667,0.4975799,NA,0.6067594,0.5933545,0.3782338,NA,NA,14118.3060184313,NA,3866.74650622977,Europe & Central Asia,Upper middle income,IBRD
MLI,Mali,2006,NA,0.5555556,0.3518834,NA,0.4726956,0.6045465,0.1424708,NA,NA,2118.31479350269,NA,657.496279045272,Sub-Saharan Africa,Low income,IDA
MLT,Malta,2006,NA,0.5555556,0.700599,NA,0.5062764,NA,0.642847,NA,NA,33375.1869186172,NA,18479.2305223587,Middle East & North Africa,High income,Not classified
MMR,Myanmar,2006,NA,0,0.3125797,NA,NA,0.4321908,0.0992725,NA,NA,2669.32700379981,NA,586.085579927107,East Asia & Pacific,Lower middle income,IDA
MNE,Montenegro,2006,NA,0.3333333,0.4876242,NA,NA,NA,0.3686278,NA,NA,17703.3572496389,NA,5435.88622103627,Europe & Central Asia,Upper middle income,IBRD
MNG,Mongolia,2006,0.1944935,0.4444444,0.5489999,NA,0.5420677,0.6874889,0.338181,NA,NA,8043.99678108557,NA,2209.74321787628,East Asia & Pacific,Lower middle income,IBRD
MOZ,Mozambique,2006,NA,0.1111111,0.4533502,NA,0.4849673,0.5820276,0.417519,NA,NA,1041.80471709595,NA,420.526462764726,Sub-Saharan Africa,Low income,IDA
MRT,Mauritania,2006,NA,0.3333333,0.2987535,NA,0.4606386,0.5590082,0.2240956,NA,NA,6284.70209595667,NA,1637.04191255803,Sub-Saharan Africa,Lower middle income,IDA
MUS,Mauritius,2006,NA,0.3333333,0.6050793,NA,0.5043571,0.6404603,0.4445505,NA,NA,15871.3026347781,38.0288957688338,6756.22955969517,Sub-Saharan Africa,Upper middle income,IBRD
MWI,Malawi,2006,0.4481103,0.6666667,0.4792083,NA,0.5502021,0.5806996,0.3365608,NA,NA,1237.27386520012,NA,417.877689774176,Sub-Saharan Africa,Low income,IDA
MYS,Malaysia,2006,NA,0.7777778,0.5187698,NA,0.4329379,0.51623,0.3215788,NA,NA,21444.4857715028,40.5883961366256,7469.8106921211,East Asia & Pacific,Upper middle income,IBRD
NAM,Namibia,2006,0.5370437,0.4444444,0.6111141,NA,0.500024,0.6201205,0.6462106,NA,NA,9773.29833199798,NA,3834.99894666178,Sub-Saharan Africa,Upper middle income,IBRD
NER,Niger,2006,NA,0.3333333,0.6177152,NA,0.6711805,0.5572929,0.3509554,NA,NA,1260.12046671298,NA,415.852022114801,Sub-Saharan Africa,Low income,IDA
NGA,Nigeria,2006,0.2179438,0.2222222,0.3411861,NA,0.5330173,0.6406901,0.1219144,NA,NA,4511.63952365517,NA,1949.15856804565,Sub-Saharan Africa,Lower middle income,Blend
NIC,Nicaragua,2006,0.2215611,0.8888889,0.3613846,NA,0.4218132,0.5758478,0.2932784,NA,NA,5455.30615507295,NA,1644.38005202143,Latin America & Caribbean,Lower middle income,IDA
NLD,Netherlands,2006,NA,0.2222222,0.8528168,NA,0.6233965,0.6342492,0.8925686,NA,NA,60391.5442701666,NA,43841.1223358567,Europe & Central Asia,High income,Not classified
NOR,Norway,2006,0.7763361,0.3333333,0.8895106,NA,0.6772972,0.671964,0.935802,NA,NA,85458.5466976444,NA,74729.7366063199,Europe & Central Asia,High income,Not classified
NPL,Nepal,2006,0.3850198,0.5555556,0.5636989,NA,0.7023472,0.5992429,0.2515104,NA,NA,2641.34799494749,49.6869680346867,617.477638588722,South Asia,Lower middle income,IDA
NRU,Nauru,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,7902.50723782185,NA,5366.34976796417,East Asia & Pacific,High income,IBRD
NZL,New Zealand,2006,0.9260747,0.5555556,0.8106147,NA,0.5940663,0.6632854,0.9201809,NA,NA,41461.7232910271,42.9524894769889,35659.59616566,East Asia & Pacific,High income,Not classified
OMN,Oman,2006,NA,0.1111111,0.5816458,NA,0.3614975,NA,0.6363151,NA,NA,42540.4398485334,NA,20096.3965576134,Middle East & North Africa,High income,Not classified
PAK,Pakistan,2006,0.5524446,0.1111111,0.5117139,NA,0.6103323,0.5756274,0.1869852,NA,NA,4185.86655659206,NA,1243.94142602543,South Asia,Lower middle income,Blend
PAN,Panama,2006,NA,0.3333333,0.5888094,NA,0.5704343,0.6249804,0.4058943,NA,NA,18190.2741172461,NA,8557.9801770364,Latin America & Caribbean,High income,IBRD
PER,Peru,2006,0.8246418,0.8888889,0.5441754,NA,0.6242061,0.6559965,0.4437582,NA,NA,9549.6124361264,32.5394575436311,4091.36268615581,Latin America & Caribbean,Upper middle income,IBRD
PHL,Philippines,2006,0.5522117,0.5555556,0.5840099,NA,0.4932421,0.6110945,0.22015,NA,NA,5578.57225112139,58.7978739921016,2110.42044789942,East Asia & Pacific,Lower middle income,IBRD
PLW,Palau,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,17561.0500611751,NA,13762.6402502229,East Asia & Pacific,Upper middle income,IBRD
PNG,Papua New Guinea,2006,0.5562949,0.5555556,0.5748388,NA,0.4491819,NA,0.3275212,NA,NA,3202.48730420277,NA,1915.2349405788,East Asia & Pacific,Lower middle income,Blend
POL,Poland,2006,0.7894067,0.2222222,0.7714058,NA,0.5890597,0.691295,0.8383782,NA,NA,22921.1975887696,NA,9137.65850849801,Europe & Central Asia,High income,IBRD
PRT,Portugal,2006,NA,0.5555556,0.7207429,NA,0.5881284,0.6597583,0.8372778,NA,NA,36387.536547066,NA,19529.3121306472,Europe & Central Asia,High income,Not classified
PRY,Paraguay,2006,NA,0.2222222,0.3668868,NA,0.5339112,0.5963624,0.1962546,NA,NA,10672.9933252368,NA,4349.31197066182,Latin America & Caribbean,Upper middle income,IBRD
PSE,West Bank and Gaza,2006,NA,NA,0.3921575,NA,NA,NA,0.5838278,NA,NA,4714.37331793342,NA,2540.26763083127,Middle East & North Africa,Lower middle income,Not classified
QAT,Qatar,2006,NA,0.1111111,0.5048415,NA,0.2616987,0.3066799,0.5330985,NA,NA,115383.744094709,NA,64676.3968892258,Middle East & North Africa,High income,Not classified
ROU,Romania,2006,0.7119361,NA,0.5407284,NA,0.5537093,0.6498396,0.3007315,NA,NA,22353.4574991802,16.291832889586,6876.77841417966,Europe & Central Asia,High income,IBRD
RUS,Russian Federation,2006,0.5072046,0.4444444,0.5461777,NA,0.4718527,0.54497,0.2915322,NA,NA,30328.078125,9.89107286046746,7949.89697265625,Europe & Central Asia,Upper middle income,IBRD
RWA,Rwanda,2006,NA,0.4444444,0.3797221,NA,0.6355191,0.4549601,0.4702819,NA,NA,1445.47560220844,NA,474.364570468705,Sub-Saharan Africa,Low income,IDA
SAU,Saudi Arabia,2006,NA,0.2222222,0.527491,NA,0.2713541,0.3270234,0.4224842,NA,NA,50124.5210032995,NA,21242.1265778774,Middle East & North Africa,High income,Not classified
SDN,Sudan,2006,NA,0.2222222,0.3023168,NA,0.4626772,0.3792328,0.1924988,NA,NA,4299.97412109375,NA,1336.1240234375,Sub-Saharan Africa,Low income,IDA
SEN,Senegal,2006,NA,0.4444444,0.5655019,NA,0.5490349,0.6318699,0.5823184,NA,NA,3301.03152414193,NA,1118.7830430051,Sub-Saharan Africa,Lower middle income,IDA
SGP,Singapore,2006,NA,0.4444444,0.854719,NA,0.5446601,0.5170227,0.9760903,NA,NA,86090.4362678176,82.8374805427534,44159.4101820552,East Asia & Pacific,High income,Not classified
SLB,Solomon Islands,2006,NA,0.2222222,0.522873,NA,0.410843,NA,0.3594961,NA,NA,2340.66045893644,NA,1796.71896309507,East Asia & Pacific,Lower middle income,IDA
SLE,Sierra Leone,2006,NA,0.1111111,0.4513063,NA,0.5085205,0.6220454,0.2553065,NA,NA,2113.18856511777,NA,767.797732668035,Sub-Saharan Africa,Low income,IDA
SLV,El Salvador,2006,0.2991488,0.6666667,0.3546414,NA,0.4069566,0.6288945,0.2429827,NA,NA,8404.24674903143,50.5122222715281,3302.34817354347,Latin America & Caribbean,Lower middle income,IBRD
SMR,San Marino,2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,83781.547393613,47.7656117606838,60604.3508911242,Europe & Central Asia,High income,Not classified
SOM,Somalia,2006,NA,0,0.1738433,NA,0.5215098,0.5138813,0.0701,NA,NA,857.685859749121,NA,284.47080657478,Sub-Saharan Africa,Low income,IDA
SRB,Serbia,2006,NA,0,0.6204317,NA,NA,NA,0.3713731,NA,NA,15727.4765021715,NA,5016.41284072937,Europe & Central Asia,Upper middle income,IBRD
STP,São Tomé and Príncipe,2006,NA,0.2222222,0.5271637,NA,0.537554,NA,0.5429199,NA,NA,4644.18044669991,NA,1157.0861446542,Sub-Saharan Africa,Lower middle income,IDA
SUR,Suriname,2006,NA,0.3333333,0.4144137,NA,0.5474439,NA,0.6550424,NA,NA,20113.6707547695,NA,7599.35696921481,Latin America & Caribbean,Upper middle income,IBRD
SVK,Slovak Republic,2006,NA,0.6666667,0.6713577,NA,0.5243442,0.6192289,0.6237953,NA,NA,25331.835910014,36.6178317792701,12430.2014562792,Europe & Central Asia,High income,Not classified
SVN,Slovenia,2006,0.8771111,0.6666667,0.7847634,NA,0.5945014,0.6589501,0.6418557,NA,NA,37548.8843826595,NA,20166.5324125858,Europe & Central Asia,High income,Not classified
SWE,Sweden,2006,0.8164979,0.4444444,0.844929,NA,0.6570414,0.6901397,0.9951892,NA,NA,55381.3956879821,51.7012273240794,48077.4408695625,Europe & Central Asia,High income,Not classified
SWZ,Eswatini,2006,NA,0.3333333,0.3767835,NA,0.4217897,0.4060703,0.3985317,NA,NA,7591.82935568172,NA,2792.13843471862,Sub-Saharan Africa,Lower middle income,IBRD
SYC,Seychelles,2006,NA,0.2222222,0.61007,NA,0.5121592,0.5395047,0.5996243,NA,NA,21341.8597526003,NA,12105.4475265558,Sub-Saharan Africa,High income,IBRD
SYR,Syrian Arab Republic,2006,NA,0.2222222,0.4205984,NA,0.323322,0.3023527,0.0941837,NA,NA,8885.80539630373,NA,1420.72293121298,Middle East & North Africa,Low income,IDA
TCD,Chad,2006,0.0582196,0.3333333,0.3371357,NA,0.3267576,0.4832089,0.0219064,NA,NA,1900.36404487631,NA,641.784341007243,Sub-Saharan Africa,Low income,IDA
TGO,Togo,2006,NA,0.2222222,0.3478625,NA,0.5410378,0.5934327,0.1800761,NA,NA,1941.17299016862,NA,629.079855938738,Sub-Saharan Africa,Low income,IDA
THA,Thailand,2006,NA,0.5555556,0.5808798,NA,0.4633466,0.543537,0.2501434,NA,NA,15050.5253765829,24.3806591494652,4551.5250018314,East Asia & Pacific,Upper middle income,IBRD
TJK,Tajikistan,2006,NA,0,0.2474488,NA,0.3291399,0.4456933,0.0402998,NA,NA,2063.288508243,NA,649.163328755334,Europe & Central Asia,Lower middle income,IDA
TKM,Turkmenistan,2006,NA,0.1111111,0.2737446,NA,0.3112648,NA,0.099001,NA,NA,6476.82805700551,NA,2856.77457038028,Europe & Central Asia,Upper middle income,IBRD
TLS,Timor-Leste,2006,NA,NA,0.4094568,NA,0.490161,0.5785371,0.6270417,NA,NA,3039.03198404661,NA,897.573763670928,East Asia & Pacific,Lower middle income,Blend
TON,Tonga,2006,NA,0.5555556,NA,NA,NA,NA,NA,NA,NA,5670.91401055833,NA,3775.24818175295,East Asia & Pacific,Upper middle income,IDA
TTO,Trinidad and Tobago,2006,NA,0.5555556,0.6050537,NA,0.5836524,0.6221085,0.7398176,NA,NA,33613.2350196326,16.803206848237,17028.1736253313,Latin America & Caribbean,High income,IBRD
TUN,Tunisia,2006,NA,0.5555556,0.4653256,NA,0.4864826,0.4058429,0.1705665,NA,NA,10923.0222817292,48.5639104645928,3444.55582504699,Middle East & North Africa,Lower middle income,IBRD
TUR,Türkiye,2006,0.4470895,0.4444444,0.5695072,NA,0.4810876,0.5741666,0.4072492,NA,NA,18693.9010385269,NA,8023.15099265417,Europe & Central Asia,Upper middle income,IBRD
TUV,Tuvalu,2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,3532.39580630817,NA,2900.92710155819,East Asia & Pacific,Upper middle income,IDA
TZA,Tanzania,2006,0.5133594,0.4444444,0.5272329,NA,0.7529833,0.5793329,0.4869057,NA,NA,2334.1044921875,NA,704.502746582031,Sub-Saharan Africa,Lower middle income,IDA
UGA,Uganda,2006,0.3424224,0.3333333,0.4571618,NA,0.7125291,0.5325682,0.2232849,NA,NA,1898.97915280479,NA,650.270540867444,Sub-Saharan Africa,Low income,IDA
UKR,Ukraine,2006,NA,0.3333333,0.4729617,NA,0.4967352,0.6274595,0.1499435,NA,NA,16901.5078125,NA,2298.13232421875,Europe & Central Asia,Lower middle income,IBRD
URY,Uruguay,2006,NA,0.6666667,0.8063663,NA,0.6092846,0.6824335,0.8549112,NA,NA,19623.6301498778,68.4607045920176,11574.470540231,Latin America & Caribbean,High income,IBRD
UZB,Uzbekistan,2006,NA,0.3333333,0.4073951,NA,0.422235,0.3695009,0.0762176,NA,NA,4413.72281227405,NA,1643.1464561958,Europe & Central Asia,Lower middle income,Blend
VCT,St. Vincent and the Grenadines,2006,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,13089.5502880899,51.3164930897991,6700.48065597991,Latin America & Caribbean,Upper middle income,Blend
VNM,Vietnam,2006,0.031376,0.1111111,0.4756866,NA,0.5646175,0.5459638,0.4331661,NA,NA,6098.24495436514,NA,1699.67620343393,East Asia & Pacific,NA,NA
VUT,Vanuatu,2006,NA,0.6666667,0.6193821,NA,0.578872,NA,0.4283279,NA,NA,3270.70237521382,NA,2756.32885029318,East Asia & Pacific,Lower middle income,IDA
WSM,Samoa,2006,NA,0.7777778,NA,NA,NA,NA,NA,NA,NA,6017.4770425279,NA,3820.92239453139,East Asia & Pacific,Lower middle income,IDA
YEM,"Yemen, Rep.",2006,NA,0.4444444,0.2531514,NA,0.3727438,0.451301,0.1116548,NA,NA,NA,NA,2234.72145551311,Middle East & North Africa,Low income,IDA
ZAF,South Africa,2006,0.9180962,0.6666667,0.5888761,NA,0.5288087,0.6792712,0.4672987,NA,NA,13460.6894225103,NA,5650.9883176549,Sub-Saharan Africa,Upper middle income,IBRD
ZMB,Zambia,2006,0.4001867,0.2222222,0.4991241,NA,0.5444477,0.614606,0.7329413,NA,NA,2673.46151928529,NA,968.563565019492,Sub-Saharan Africa,Low income,IDA
ZWE,Zimbabwe,2006,NA,0.3333333,0.4310667,NA,0.5054414,0.5490048,0.1934432,NA,NA,2519.82935910755,NA,1032.70126370387,Sub-Saharan Africa,Lower middle income,Blend
AFG,Afghanistan,2007,NA,0.2222222,0.3965248,NA,0.6266622,0.5689479,0.0835684,NA,NA,2155.35306784413,NA,410.757728879097,South Asia,Low income,IDA
AGO,Angola,2007,NA,0.5555556,0.3252741,NA,0.3968665,0.4676874,0.1010926,NA,NA,9263.98070293341,NA,2983.0418728513,Sub-Saharan Africa,Lower middle income,IBRD
ALB,Albania,2007,NA,0.2222222,0.4873627,NA,0.5501899,0.6394735,0.252786,NA,NA,10108.4428863741,NA,3044.89661682055,Europe & Central Asia,Upper middle income,IBRD
ARE,United Arab Emirates,2007,NA,0.1111111,0.4981285,NA,0.3263472,0.3402651,0.8096136,NA,NA,84581.8658091331,NA,52428.0680658389,Middle East & North Africa,High income,Not classified
ARG,Argentina,2007,NA,0.6666667,0.6190171,NA,0.6855624,0.687989,0.3834798,NA,NA,26850.6645932771,NA,12811.9021206578,Latin America & Caribbean,Upper middle income,IBRD
ARM,Armenia,2007,NA,0.2222222,0.4775916,NA,0.5637754,0.6004499,0.1480416,NA,NA,10898.8483795634,NA,2919.3734936373,Europe & Central Asia,Upper middle income,IBRD
ATG,Antigua and Barbuda,2007,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,33251.9731474969,NA,20766.6864243165,Latin America & Caribbean,High income,IBRD
AUS,Australia,2007,NA,0.8888889,0.9147683,NA,0.5814165,0.681211,0.8032851,NA,NA,51562.094012556,20.0957188232021,52531.7611201084,East Asia & Pacific,High income,Not classified
AUT,Austria,2007,NA,0.7777778,0.767964,NA,0.5670539,0.6816761,0.8295491,NA,NA,60544.6339669472,67.3081298937469,43568.8302726368,Europe & Central Asia,High income,Not classified
AZE,Azerbaijan,2007,NA,0.2222222,0.3012089,NA,0.3836157,0.4641272,0.0422694,NA,NA,16280.083507883,NA,4327.11360468848,Europe & Central Asia,Upper middle income,IBRD
BDI,Burundi,2007,NA,0.3333333,0.1897907,NA,0.6216033,0.5436286,0.2153316,NA,NA,951.290082556638,NA,290.979116170807,Sub-Saharan Africa,Low income,IDA
BEL,Belgium,2007,NA,0.5555556,0.7964655,NA,0.7302725,0.651069,0.9062878,NA,NA,57008.606100716,83.4782314885846,40520.0843652615,Europe & Central Asia,High income,Not classified
BEN,Benin,2007,NA,0.2222222,0.5744498,NA,0.5787037,0.6076341,0.35157,NA,NA,2729.13741390352,NA,926.740113781346,Sub-Saharan Africa,Lower middle income,IDA
BFA,Burkina Faso,2007,NA,0.7777778,0.6077784,NA,0.533832,0.6305529,0.4848765,NA,NA,1731.93046335077,NA,519.26101218434,Sub-Saharan Africa,Low income,IDA
BGD,Bangladesh,2007,NA,0.2222222,0.4098152,NA,0.5743142,0.505977,0.2585103,NA,NA,3608.91543819399,NA,825.508229964537,South Asia,Lower middle income,IDA
BGR,Bulgaria,2007,NA,0.5555556,0.7269728,NA,0.570769,0.6488399,0.542069,NA,NA,20433.4718592357,24.1229128424502,6054.23246498563,Europe & Central Asia,Upper middle income,IBRD
BHR,Bahrain,2007,NA,0.5555556,0.4698935,NA,0.3000208,0.4764208,0.303131,NA,NA,52731.7920339006,7.54545632569935,23112.4887473872,Middle East & North Africa,High income,Not classified
BHS,"Bahamas, The",2007,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,35786.7131487301,22.9908535609144,33568.7414244241,Latin America & Caribbean,High income,Not classified
BIH,Bosnia and Herzegovina,2007,NA,0.6666667,0.4243025,NA,0.503242,0.6477854,0.3097528,NA,NA,11175.5158266808,NA,3663.94488965387,Europe & Central Asia,Upper middle income,IBRD
