country_name,country_code,year,cgdppc,govdebt,region,income,lending
Denmark,DNK,2007,54113.9771443798,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2008,53572.5346597284,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2013,51970.3909405024,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2014,52368.3625852985,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2000,49266.9882702373,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,1990,39306.7939163003,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2002,49624.5965334337,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2003,49708.0908999592,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2004,50956.3045506744,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2001,49557.1510075058,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2021,59803.9202099741,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2012,51470.6898338005,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2020,55934.5556066994,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2011,51667.5313181951,NA,Europe & Central Asia,High income,Not classified
Denmark,DNK,2005,52015.1841293483,NA,Europe & Central Asia,High income,Not classified
Djibouti,DJI,1996,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1993,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1990,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2008,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1992,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1998,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2000,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1995,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2002,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2003,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2004,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2001,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2005,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2006,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2007,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2017,2596.45134698268,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1994,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1997,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2022,2925.84071784878,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1999,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2009,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2010,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2011,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2012,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2013,2138.43843074856,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2015,2376.12554719873,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2016,2502.85181449431,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,1991,NA,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2023,3078.28598659063,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2018,2677.16701469784,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2019,2781.94687224659,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2020,2776.54090852115,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2021,2860.53793870551,NA,Middle East & North Africa,Lower middle income,IDA
Djibouti,DJI,2014,2248.59114297989,NA,Middle East & North Africa,Lower middle income,IDA
Dominica,DMA,2002,6068.93653642148,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2011,7846.02849210952,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2012,7755.63860249569,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2009,7832.50550012373,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2010,7885.76218710203,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2014,7899.649940693,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2015,7679.83293618857,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2013,7612.33600928235,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2017,7575.63365328777,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2003,6439.05826661346,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2004,6624.08831564742,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2001,6252.78620148137,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2006,6962.28124307129,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2007,7400.18344311927,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2008,7926.34888778889,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1993,5317.10554430161,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1994,5315.57046066221,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1995,5477.30878812707,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1996,5652.13588872614,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1997,5784.92174395749,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2016,7983.23571599345,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1999,6062.04155443161,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2018,7881.43631947783,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2019,8351.12522914571,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2005,6659.28779703005,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1990,5019.22928541831,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1991,5111.17472955732,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1992,5212.72047871724,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2022,7984.01911049722,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2023,8399.96601368496,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,1998,6018.45615395774,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2020,6996.13658633828,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2021,7519.49355098053,NA,Latin America & Caribbean,Upper middle income,Blend
Dominica,DMA,2000,6236.41530652291,NA,Latin America & Caribbean,Upper middle income,Blend
Dominican Republic,DOM,2014,6451.88289713534,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1992,3012.19400765024,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1993,3171.38808963786,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2019,8195.9832061503,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2008,5344.93067784953,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2017,7447.94340728752,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2018,7882.85726898612,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2012,5886.66561521702,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2013,6098.90503670225,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2001,4189.80766076945,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2002,4312.88294593947,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2003,4194.01788130909,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2015,6819.93225155181,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2007,5243.05707628193,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2006,4940.89563402297,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2010,5698.41429685183,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1994,3192.01963139506,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1996,3445.55862127293,20.9601830753133,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2009,5327.53279165634,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1991,2763.06618803822,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2011,5802.84238987035,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2000,4154.06265527713,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1990,2794.13532520508,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2005,4582.67384283375,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1998,3869.93979841817,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2004,4243.09468795653,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2016,7193.70124923098,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1997,3686.90570539629,17.5702324990029,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2023,8857.40278693789,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1999,4033.87604517725,16.4168038368014,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,1995,3310.88002146896,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2022,8730.59334982646,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2021,8406.36934183752,NA,Latin America & Caribbean,Upper middle income,IBRD
Dominican Republic,DOM,2020,7565.84276444044,NA,Latin America & Caribbean,Upper middle income,IBRD
Early-demographic dividend,EAR,1994,1968.80435278286,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2016,3309.40901271005,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2014,3118.79372704984,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2012,2961.44825901423,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2007,2638.12459616053,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1996,2049.17069121101,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2013,3036.95652123499,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1998,2116.74135214968,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1995,1977.80696966481,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2015,3211.78012733143,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2017,3419.61419943167,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2018,3507.95715373008,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2010,2792.9477859537,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2021,3568.79569401371,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2022,3723.91624709512,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2023,3839.80039722526,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1990,1845.33442673616,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2008,2686.01301736261,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2009,2663.09655076973,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1997,2107.06035298564,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2011,2885.35705411764,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2019,3547.02225116368,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1999,2125.3102791303,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2001,2161.2997782856,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2002,2164.314192978,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2020,3357.8244560177,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2005,2431.51080574443,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2006,2536.7237358559,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1991,1880.12065536321,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1992,1914.29640704476,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,1993,1941.53234018198,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2003,2237.36597840272,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2004,2335.1945218692,NA,Aggregates,Aggregates,Aggregates
Early-demographic dividend,EAR,2000,2176.92529213475,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2003,5528.28823842964,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2004,5808.46385960041,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2005,6105.54727573643,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1994,4200.78921049674,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1993,4043.00204365423,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1998,4673.40778810922,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1999,4799.32637612505,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2000,5010.90730127877,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2016,9937.55260241174,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1990,3697.62632459102,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2001,5129.77329587585,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2002,5309.50339902636,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2015,9562.10616350756,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1996,4574.87110487284,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1997,4705.1450404312,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2017,10366.2990978854,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1995,4384.35259614522,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2009,7258.26205886473,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2010,7755.92445252617,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2022,12080.7216328,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2023,12551.1343109467,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1992,3930.37398150825,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2020,11103.7258582781,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,1991,3821.6825268643,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2014,9196.15950589997,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2019,11164.1803071798,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2013,8845.39821407039,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2021,11766.0886533711,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2007,6879.99735312265,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2008,7127.60368414857,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2018,10794.5048848929,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2011,8120.13266214691,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2012,8471.73941570275,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific,EAS,2006,6450.91112362896,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2022,9017.09870504457,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1990,1063.51199065748,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1993,1360.87466771984,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2009,4323.61203004406,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1994,1489.1066210566,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1995,1614.82861385808,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2012,5422.94568719239,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2013,5769.10927846524,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2014,6122.12164602174,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2015,6482.99315626888,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1991,1131.35983467134,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1992,1239.99653215466,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2004,2789.75917538623,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2021,8742.27639111824,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2020,8150.22320292296,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2023,9460.05148667577,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2007,3743.1233753019,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2010,4717.3060971248,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2011,5085.05890241592,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1997,1843.29156424743,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1998,1874.25077132538,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1999,1972.38529079573,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2000,2102.12652359733,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2016,6857.22703692813,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2017,7262.1106493867,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2018,7686.60682651319,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2005,3043.60425164802,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2019,8086.60225123857,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2006,3354.03370328699,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2002,2385.91139596672,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2008,4034.02942772194,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,1996,1738.83922768631,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2001,2227.69176676223,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (excluding high income),EAP,2003,2577.48366786052,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1990,1076.61802644978,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1998,1896.86988571047,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1995,1634.54756505936,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1759.99566358446,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1997,1865.6249872838,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2001,2254.26246671033,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2002,2414.24867985638,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2003,2607.99601085438,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2004,2822.7248294232,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1991,1145.25689946194,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1992,1255.18735557792,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1993,1377.51270514456,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1994,1507.31788863151,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2020,8241.55852879593,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2021,8840.27899192248,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2022,9118.32683314072,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,1999,1996.09083004515,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2000,2127.29238446054,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2013,5834.97166627815,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2014,6191.75300927299,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2018,7772.96857324201,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2019,8177.30877474709,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2015,6556.49872551756,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2017,7343.90148194083,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2009,4373.81355926669,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2023,9566.43000302322,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2007,3786.91196733058,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2008,4081.04535831456,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2016,6934.73128744704,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2005,3079.46938892851,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2011,5143.65847236272,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2012,5485.14226091111,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2006,3393.4214731323,NA,Aggregates,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),TEA,2010,4771.87740170415,NA,Aggregates,Aggregates,Aggregates
Ecuador,ECU,2011,5359.45724615639,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1999,3979.19293611513,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2007,4715.30359842555,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1997,4192.85523208483,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1995,4100.68735341031,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2010,5022.20374387205,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2000,3953.39879728357,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1998,4252.04348649475,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2006,4706.98056823816,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2001,4049.0001889951,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2022,6148.02265521212,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2004,4430.23717984188,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2005,4589.32849203452,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1990,3919.71758067093,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1991,4000.56819787678,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1992,4000.03146191686,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2008,4939.90215021789,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1996,4093.84154476335,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1994,4087.34069011974,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2002,4174.89793579965,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2012,5579.85624282158,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2023,6238.15868442687,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2015,5976.1596805651,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2016,5849.13587933672,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2003,4220.21298466638,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2014,6055.04172761485,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2009,4909.33681705683,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2021,5836.16760887012,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2017,6104.27253521751,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,1993,3996.99377481811,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2018,6063.09567428953,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2019,5971.38938386723,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2020,5355.68933100132,NA,Latin America & Caribbean,Upper middle income,IBRD
Ecuador,ECU,2013,5893.32172683036,NA,Latin America & Caribbean,Upper middle income,IBRD
"Egypt, Arab Rep.",EGY,2023,4111.24924442966,NA,Middle East & North Africa,Lower middle income,IBRD
"Egypt, Arab Rep.",EGY,2007,2902.06559804963,85.7885338345865,Middle East & North Africa,Lower middle income,IBRD
"Egypt, Arab Rep.",EGY,2006,2761.62410769792,NA,Middle East & North Africa,Lower middle income,IBRD
"Egypt, Arab Rep.",EGY,2021,3837.31992324447,NA,Middle East & North Africa,Lower middle income,IBRD
"Egypt, Arab Rep.",EGY,2009,3135.09661303014,NA,Middle East & North Africa,Lower middle income,IBRD
